iso_code,continent,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
SUR,South America,Suriname,2/7/2022,128234.634,604.936,2171.349,3.38,0.546,,,tests performed,,,,60.19,591798,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738
SWE,Europe,Sweden,2/1/2022,214948.408,11166.558,1570.94,10.433,6.874,0.5337,1.9,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/2/2022,218807.107,3858.699,1577.534,6.594,6.48,0.5416,1.8,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/3/2022,222403.606,3596.499,1584.621,7.087,6.086,0.5646,1.8,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/4/2022,225172.165,2768.559,1592.495,7.874,5.692,0.5368,1.9,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/5/2022,225172.165,0,1592.495,0,5.298,0.5767,1.7,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/6/2022,225172.165,0,1592.495,0,4.904,0.6231,1.6,tests performed,76.53,74.08,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
SWE,Europe,Sweden,2/7/2022,225172.165,0,1592.495,0,4.504,0.6785,1.5,tests performed,,,,50,10160159,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
CHE,Europe,Switzerland,2/1/2022,258538.185,3757.561,1459.814,1.721,11.28,0.399,2.5,tests performed,69.56,67.96,39.95,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/2/2022,263263.448,4725.263,1462.797,2.983,10.885,0.4,2.5,tests performed,69.58,68,40.12,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/3/2022,267479.158,4215.711,1464.977,2.18,10.469,0.399,2.5,tests performed,69.59,68.02,40.28,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/4/2022,271311.414,3832.256,1466.239,1.262,9.972,0.402,2.5,tests performed,69.6,68.05,40.48,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/5/2022,271311.414,0,1466.584,0.344,9.684,0.401,2.5,tests performed,69.61,68.1,40.57,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/6/2022,271311.414,0,1467.042,0.459,9.458,0.401,2.5,tests performed,69.61,68.11,40.58,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
CHE,Europe,Switzerland,2/7/2022,279188.42,7877.006,1469.567,2.524,9.171,0.4,2.5,tests performed,69.62,68.13,40.69,56.48,8715494,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955
SYR,Asia,Syria,2/1/2022,2817.019,4.432,163.715,0.164,,,,,,,,37.96,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/2/2022,2821.724,4.706,163.879,0.164,,,,,,,,37.96,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/3/2022,2826.485,4.76,164.043,0.164,,,,,,,,37.96,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/4/2022,2831.136,4.651,164.207,0.164,,,,,,,,37.96,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/5/2022,2835.787,4.651,164.371,0.164,,,,,10.8,5.9,,30.56,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/6/2022,2840.657,4.87,164.59,0.219,,,,,,,,30.56,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
SYR,Asia,Syria,2/7/2022,2840.657,0,164.59,0,,,,,,,,30.56,18275704,,21.7,,2.577,,,376.264,,,,70.598,1.5,72.7,0.567
TWN,Asia,Taiwan,2/1/2022,790.19,2.515,35.674,0,0.819,0.0032,311.7,people tested,,,,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/2/2022,792.412,2.222,35.674,0,0.687,0.0035,286.8,people tested,,,,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/3/2022,794.718,2.306,35.674,0,0.59,0.004,251.4,people tested,,,,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/4/2022,797.694,2.976,35.674,0,0.573,0.0041,242.2,people tested,,,,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/5/2022,800.712,3.018,35.674,0,0.607,0.0041,241.3,people tested,,,,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/6/2022,802.515,1.803,35.674,0,0.68,0.0036,277.7,people tested,80.19,73.36,23.79,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TWN,Asia,Taiwan,2/7/2022,804.527,2.012,35.674,0,0.899,0.0027,373.5,people tested,80.25,73.45,24.44,27.78,23855008,,42.2,,8.353,,,103.957,,,,,,80.46,
TJK,Asia,Tajikistan,2/1/2022,1817.096,1.026,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/2/2022,1817.916,0.821,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/3/2022,1818.429,0.513,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/4/2022,1818.839,0.41,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/5/2022,1818.839,0,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/6/2022,1818.839,0,12.821,0,,,,,47.79,39.71,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TJK,Asia,Tajikistan,2/7/2022,1820.07,1.231,12.821,0,,,,,,,,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668
TZA,Africa,Tanzania,2/1/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/2/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/3/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/4/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,4.8,83.5,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/5/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/6/2022,540.339,0,12.83,0,0.016,0.0441,22.7,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
TZA,Africa,Tanzania,2/7/2022,540.339,0,12.83,0,0.016,0,,tests performed,,,,8.33,61498438,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529
THA,Asia,Thailand,2/1/2022,35118.247,122.758,317.466,0.315,0.686,0.1716,5.8,tests performed,74.91,69.69,22.63,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/2/2022,35249.367,131.121,317.766,0.3,0.682,0.1759,5.7,tests performed,74.96,69.75,22.95,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/3/2022,35391.024,141.657,318.081,0.315,0.669,0.1835,5.4,tests performed,75.01,69.83,23.29,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/4/2022,35540.986,149.962,318.381,0.3,0.663,0.1911,5.2,tests performed,75.08,69.94,23.77,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/5/2022,35696.51,155.523,318.667,0.286,0.67,0.1966,5.1,tests performed,75.09,69.95,23.94,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/6/2022,35846.187,149.677,318.838,0.172,0.683,0.2,5,tests performed,75.1,69.96,24.02,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,2/7/2022,35994.834,148.647,319.081,0.243,0.7,0.2038,4.9,tests performed,75.15,70.02,24.31,48.15,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
TLS,Asia,Timor,2/1/2022,14960.469,118.315,90.782,0,0.182,0.1364,7.3,tests performed,50.04,42.01,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/2/2022,14983.536,23.068,90.782,0,0.182,0.1499,6.7,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/3/2022,15014.045,30.509,90.782,0,0.182,0.165,6.1,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/4/2022,15060.925,46.879,90.782,0,0.182,0.2018,5,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/5/2022,15126.407,65.482,90.782,0,0.182,0.2449,4.1,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/6/2022,15182.216,55.809,90.782,0,0.182,0.2886,3.5,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TLS,Asia,Timor,2/7/2022,15255.139,72.923,90.782,0,0.182,0.3236,3.1,tests performed,,,,36.11,1343875,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
TGO,Africa,Togo,2/1/2022,4306.199,2.123,31.61,0,0.117,0.0197,50.7,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/2/2022,4309.62,3.421,31.61,0,0.112,0.0176,56.7,tests performed,16.8,12.9,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/3/2022,4311.035,1.415,31.61,0,0.109,0.0152,65.7,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/4/2022,4311.035,0,31.61,0,0.106,0.0128,77.9,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/5/2022,4311.861,0.826,31.61,0,0.107,0.0139,72,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/6/2022,4316.107,4.246,31.61,0,0.104,0.0165,60.7,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2/7/2022,4317.522,1.415,31.728,0.118,0.106,0.0181,55.1,tests performed,,,,43.52,8478242,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TON,Oceania,Tonga,2/1/2022,9.367,0,,,,,,,,,,52.78,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/2/2022,46.834,37.468,,,,,,,69.9,61.8,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/3/2022,56.201,9.367,,,,,,,,,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/4/2022,65.568,9.367,,,,,,,,,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/5/2022,65.568,0,,,,,,,,,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/6/2022,65.568,0,,,,,,,,,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TON,Oceania,Tonga,2/7/2022,84.302,18.734,,,,,,,,,,96.3,106759,150.028,22.3,5.82,4.032,5425.621,,227.49,15.42,11.8,44.4,,2.6,70.91,0.725
TTO,North America,Trinidad and Tobago,2/1/2022,79821.202,334.907,2431.283,5.701,2.267,0.207,4.8,people tested,52.3,49.26,7.94,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/2/2022,80291.497,470.295,2439.122,7.838,2.237,0.209,4.8,people tested,52.34,49.33,8,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/3/2022,80746.116,454.619,2446.247,7.126,2.243,0.201,5,people tested,52.38,49.39,8.05,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/4/2022,81160.118,414.002,2456.936,10.689,2.221,0.194,5.2,people tested,52.41,49.44,8.11,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/5/2022,81777.915,617.797,2461.211,4.275,2.136,0.192,5.2,people tested,52.43,49.5,8.19,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/6/2022,82137.762,359.847,2465.487,4.275,2.214,0.188,5.3,people tested,52.45,49.52,8.23,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TTO,North America,Trinidad and Tobago,2/7/2022,82546.064,408.302,2470.475,4.988,2.282,0.192,5.2,people tested,,,,56.48,1403374,266.886,36.2,10.014,5.819,28763.071,,228.467,10.97,,,89.443,3,73.51,0.796
TUN,Africa,Tunisia,2/1/2022,76896.125,670.338,2208.656,6.2,1.701,0.4298,2.3,people tested,59.53,52.46,8.72,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/2/2022,76896.125,0,2208.656,0,1.559,0.3944,2.5,people tested,59.54,52.47,8.72,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/3/2022,77924.631,1028.506,2219.883,11.227,1.449,0.4447,2.2,people tested,59.55,52.49,8.74,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/4/2022,78311.87,387.24,2224.24,4.357,1.339,0.4479,2.2,people tested,59.57,52.52,8.76,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/5/2022,78773.592,461.722,2229.602,5.362,1.255,0.3732,2.7,people tested,59.58,52.55,8.78,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/6/2022,79104.697,331.106,2235.215,5.613,1.201,0.4294,2.3,people tested,59.58,52.57,8.81,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUN,Africa,Tunisia,2/7/2022,79211.771,107.073,2236.388,1.173,1.146,0.3721,2.7,people tested,59.59,52.59,8.84,55.56,11935764,74.228,32.7,8.001,5.075,10849.297,2,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74
TUR,Asia,Turkey,2/1/2022,137842.261,1206.464,1030.235,2.328,5.098,0.2082,4.8,tests performed,67.54,61.64,38,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/2/2022,139143.748,1301.487,1032.787,2.552,5.168,0.2163,4.6,tests performed,67.56,61.67,38.16,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/3/2022,140408.171,1264.423,1035.526,2.74,5.22,0.2222,4.5,tests performed,67.57,61.69,38.33,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/4/2022,141715.243,1307.072,1038.443,2.916,5.27,0.2257,4.4,tests performed,67.59,61.72,38.53,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/5/2022,142876.012,1160.769,1041.041,2.599,5.239,0.2283,4.4,tests performed,67.6,61.73,38.62,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/6/2022,143910.01,1033.998,1043.405,2.364,5.212,0.2294,4.4,tests performed,67.6,61.74,38.7,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2/7/2022,145044.898,1134.888,1046.18,2.775,5.207,0.2307,4.3,tests performed,67.62,61.77,38.91,58.33,85042736,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
UGA,Africa,Uganda,2/1/2022,3436.266,1.91,75.079,0.106,0.087,0.0399,25,tests performed,23.2,4.3,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/2/2022,3437.921,1.655,75.228,0.149,0.082,0.0383,26.1,tests performed,,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/3/2022,3438.813,0.891,75.228,0,0.073,0.0329,30.4,tests performed,,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/4/2022,3440.659,1.846,75.313,0.085,0.061,0.0355,28.2,tests performed,,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/5/2022,3442.081,1.422,75.376,0.064,0.052,0.0406,24.6,tests performed,,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/6/2022,3443.566,1.485,75.482,0.106,0.062,0.0286,35,tests performed,,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UGA,Africa,Uganda,2/7/2022,3445.731,2.165,75.673,0.191,0.071,0.023,43.5,tests performed,27.04,,,34.26,47123533,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544
UKR,Europe,Ukraine,2/1/2022,98629.64,734.146,2463.626,4.739,1.79,0.3887,2.6,tests performed,35.37,33.8,0.91,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/2/2022,99455.373,825.733,2468.618,4.992,1.793,0.4082,2.4,tests performed,35.42,33.87,0.96,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/3/2022,100392.755,937.382,2473.703,5.084,1.814,0.4174,2.4,tests performed,35.48,33.93,1.01,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/4/2022,101428.533,1035.779,2478.028,4.325,1.828,0.4318,2.3,tests performed,35.53,34,1.07,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/5/2022,102437.027,1008.493,2482.514,4.486,1.782,0.4535,2.2,tests performed,35.55,34.03,1.09,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/6/2022,103111.242,674.215,2485.275,2.761,1.736,0.473,2.1,tests performed,35.56,34.05,1.1,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
UKR,Europe,Ukraine,2/7/2022,103680.665,569.423,2488.128,2.853,1.835,0.4504,2.2,tests performed,35.61,34.12,1.14,75,43466822,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,,8.8,72.06,0.779
ARE,Asia,United Arab Emirates,2/1/2022,84789.807,208.586,225.001,0.5,49.41,0.0047,211.9,tests performed,,,,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/2/2022,85006.3,216.493,225.301,0.3,49.377,0.0047,214.4,tests performed,,93.35,43.71,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/3/2022,85229.699,223.399,225.501,0.2,48.851,0.0046,217.6,tests performed,,93.45,43.89,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/4/2022,85441.288,211.589,226.002,0.5,48.8,0.0045,223.5,tests performed,,93.55,44.12,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/5/2022,85640.566,199.278,226.402,0.4,48.84,0.0044,229.2,tests performed,,93.55,44.41,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/6/2022,85842.246,201.68,226.602,0.2,49.457,0.0042,236.5,tests performed,,,44.53,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/7/2022,86012.798,170.552,226.702,0.1,49.188,0.0042,240.5,tests performed,,93.65,44.68,44.44,9991083,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
GBR,Europe,United Kingdom,2/1/2022,256137.432,1654.065,2301.886,,18.632,0.0602,16.6,tests performed,76.79,71.06,54.8,42.13,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932
GBR,Europe,United Kingdom,2/2/2022,257417.855,1280.424,2309.73,7.844,18.392,0.0593,16.9,tests performed,76.8,71.1,54.86,42.13,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932
GBR,Europe,United Kingdom,2/3/2022,258783.373,1365.517,2314.465,4.736,18.282,0.0593,16.9,tests performed,76.82,71.14,54.92,42.13,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932
GBR,Europe,United Kingdom,2/4/2022,259992.777,1209.405,2318.204,3.739,18.063,0.0593,16.9,tests performed,76.85,71.18,54.97,42.13,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932
